,stocks,dates,BasicEPS,DilutedEPS,CashEPS,DivPS,OpRev,NPS,ROCE,NPMargin,ROA,ROE2Networth,EntValue,EntValuePerNetSales,Price2Book,Price2Sales,RetentionRatios,EarningYield,AssetTurnRatio,EVPerEBITDA,PBDITMargin
152,BAJAJFINSV,Mar 19,19.30,19.30,19.40,2.50,26.58,19.30,10.21,72.60,9.54,9.71,111901.88,264.51,35.42,264.65,90.93,0.00,13.14,341.64,77.42
153,BAJAJFINSV,Mar 18,8.90,8.90,8.98,1.75,15.20,8.90,5.74,58.54,4.83,4.91,82399.04,340.63,28.62,340.69,80.33,0.00,8.26,488.81,69.68
154,BAJAJFINSV,Mar 17,4.40,4.40,4.49,1.75,9.67,4.40,3.73,45.49,2.48,2.53,65051.70,422.69,23.52,422.71,0.00,0.00,5.46,616.84,68.52
155,BAJAJFINSV,Mar 16,10.30,10.30,10.34,1.75,15.23,10.25,6.00,67.32,5.93,6.05,26888.23,110.96,10.06,111.89,82.92,0.01,8.82,137.05,80.96
156,BAJAJFINSV,Mar 15,7.90,7.90,8.07,1.75,12.58,7.91,4.88,62.88,4.77,4.91,22105.56,110.40,8.64,110.41,77.88,0.01,7.58,137.61,80.22
157,BAJAJFINSV,Mar 14,5.20,5.20,5.32,1.75,9.08,5.24,3.36,57.71,3.28,3.38,12566.07,86.97,5.10,87.02,66.60,0.01,5.69,117.65,73.92
158,BAJAJFINSV,Mar 13,3.30,3.30,3.28,1.50,8.89,3.20,2.10,35.93,2.04,2.11,12237.40,86.50,5.08,86.52,53.04,0.00,5.70,113.90,75.94
159,BAJAJFINSV,Mar 12,5.30,5.30,5.40,1.50,9.38,5.29,5.26,56.39,5.13,5.29,8842.47,65.13,6.12,65.15,71.65,0.01,9.10,80.93,80.47
160,LT,Mar 21,80.74,80.65,88.02,36.00,521.99,80.72,12.55,15.46,7.66,18.76,219259.78,2.99,3.30,2.72,77.70,0.06,49.55,20.49,14.59
161,LT,Mar 20,47.59,47.53,54.85,18.00,586.82,47.58,14.33,8.10,4.71,12.80,135120.58,1.64,2.17,1.37,78.98,0.06,58.19,14.01,11.70
162,LT,Mar 19,53.43,53.34,60.53,18.00,586.62,53.41,17.21,9.10,6.00,14.96,198517.33,2.41,3.88,2.36,0.00,0.04,66.00,19.15,12.59
163,LT,Mar 18,38.46,38.37,45.93,16.00,531.36,38.44,14.95,7.23,4.65,10.99,189149.97,2.54,3.75,2.47,0.00,0.03,64.40,20.31,12.50
164,LT,Mar 17,39.00,38.86,71.48,21.00,704.47,58.46,13.36,8.29,5.33,11.89,153093.25,2.33,3.21,2.24,0.00,0.04,64.28,18.23,12.77
165,LT,Mar 16,57.07,56.80,67.74,18.25,641.76,57.02,10.66,8.88,5.47,13.04,123829.26,2.07,2.78,1.90,67.99,0.05,61.58,14.44,14.34
166,LT,Mar 15,54.46,54.10,65.24,16.25,613.39,54.39,10.89,8.86,5.81,13.63,170573.53,2.99,4.31,2.80,70.12,0.03,65.60,19.45,15.38
167,LT,Mar 14,59.36,59.00,67.81,14.25,610.63,59.26,13.75,9.70,7.01,16.32,125533.25,2.22,3.51,2.08,75.95,0.05,72.28,14.69,15.10
168,LT,Mar 13,79.99,79.33,93.10,18.50,989.17,79.80,13.11,8.06,6.80,16.86,90545.85,1.49,2.88,1.38,76.81,0.06,84.34,10.96,13.56
169,LT,Mar 12,72.92,72.23,84.19,16.50,868.23,72.77,14.22,8.38,6.58,17.68,86520.15,1.63,3.18,1.51,77.32,0.06,78.61,11.35,14.33
170,AXISBANK,Mar 21,22.15,22.09,24.60,0.00,207.74,21.50,2.70,10.35,0.66,6.48,1012067.14,15.90,2.10,3.36,100.00,0.03,---,---,---
171,AXISBANK,Mar 20,5.99,5.97,8.51,0.00,221.98,5.77,2.68,2.59,0.17,1.91,810126.08,12.93,1.26,1.71,100.00,0.02,---,---,---
172,AXISBANK,Mar 19,18.20,18.09,20.95,1.00,213.82,18.19,2.47,8.50,0.58,7.01,865733.45,15.74,2.99,3.63,100.00,0.02,---,---,---
173,AXISBANK,Mar 18,1.13,1.12,3.29,0.00,178.37,1.07,2.34,0.60,0.03,0.43,696897.31,15.22,2.06,2.86,-409.74,0.00,---,---,---
174,AXISBANK,Mar 17,15.40,15.34,17.49,5.00,185.98,15.36,3.05,8.26,0.61,6.59,606100.09,13.61,2.11,2.64,61.74,0.03,---,---,---
175,AXISBANK,Mar 16,34.59,34.40,36.38,5.00,172.01,34.51,3.15,20.06,1.56,15.46,540761.59,13.19,1.99,2.58,85.51,0.08,---,---,---
176,AXISBANK,Mar 15,31.18,30.85,32.75,4.60,149.67,31.04,2.99,20.73,1.59,16.46,515225.42,14.52,2.97,3.74,85.21,0.06,---,---,---
177,AXISBANK,Mar 14,132.56,132.23,140.08,20.00,652.16,132.33,3.10,20.29,1.62,16.26,382812.64,12.49,1.80,2.24,84.88,0.09,---,---,---
178,AXISBANK,Mar 13,119.67,118.85,118.20,18.00,580.88,110.68,2.82,19.05,1.52,15.64,342665.18,12.61,1.84,2.24,83.70,0.09,---,---,---
179,AXISBANK,Mar 12,102.94,102.20,110.95,16.00,532.30,102.67,2.68,19.28,1.48,18.59,290822.09,13.22,2.08,2.15,84.48,0.09,---,---,---
180,MARUTI,Mar 21,140.02,140.02,240.44,45.00,2328.89,140.06,9.74,6.01,6.03,8.23,204616.85,2.91,4.03,2.95,57.14,0.02,100.37,24.68,11.78
181,MARUTI,Mar 20,187.06,187.06,303.85,60.00,2503.66,187.11,14.04,7.47,9.03,11.66,129575.25,1.71,2.67,1.71,57.23,0.04,120.87,12.08,14.18
182,MARUTI,Mar 19,248.30,248.30,348.33,80.00,2848.35,248.36,21.60,8.71,11.91,16.25,201456.04,2.34,4.37,2.34,67.78,0.04,136.68,14.86,15.76
183,MARUTI,Mar 18,255.62,255.62,347.01,80.00,2641.15,255.69,25.83,9.68,13.00,18.49,267706.83,3.36,6.41,3.36,70.65,0.03,134.34,18.98,17.68
184,MARUTI,Mar 17,243.32,243.32,329.55,75.00,2252.81,243.38,26.42,10.80,14.34,20.17,182403.66,2.68,4.99,2.67,85.61,0.04,132.74,14.42,18.59
185,MARUTI,Mar 16,177.58,177.58,271.01,35.00,1905.24,177.63,17.35,9.32,12.79,17.95,112352.02,1.95,3.76,1.95,85.92,0.05,137.19,10.86,17.98
186,MARUTI,Mar 15,122.85,122.85,204.69,25.00,1654.66,122.89,15.00,7.42,11.06,15.65,111879.25,2.24,4.71,2.24,79.65,0.03,148.93,14.83,15.09
187,MARUTI,Mar 14,92.13,92.13,161.17,12.00,1447.04,92.15,12.39,6.36,9.11,13.26,60591.68,1.39,2.84,1.36,86.97,0.05,143.11,10.24,13.54
188,MARUTI,Mar 13,79.19,79.19,140.84,8.00,1443.31,79.21,11.95,5.48,8.94,12.87,39261.14,0.90,2.08,0.89,89.89,0.06,163.04,7.79,11.56
189,MARUTI,Mar 12,56.60,56.60,95.97,7.50,1231.39,56.58,10.37,4.59,7.33,10.76,37631.19,1.06,2.57,1.10,86.74,0.04,159.56,11.27,9.38
190,SUNPHARMA,Mar 21,8.92,8.92,11.36,7.50,53.36,8.92,8.15,16.71,5.48,8.54,149635.45,11.69,5.73,11.20,27.13,0.01,32.82,48.49,24.10
191,SUNPHARMA,Mar 20,13.40,13.40,15.72,4.00,52.23,13.38,13.45,25.62,8.36,13.16,89593.53,7.15,3.46,6.74,57.05,0.04,32.62,21.22,33.69
192,SUNPHARMA,Mar 19,3.40,3.40,5.71,2.75,42.94,3.40,10.12,7.92,2.16,3.57,120496.23,11.70,5.03,11.16,41.32,0.01,27.31,39.80,29.38
193,SUNPHARMA,Mar 18,1.30,1.30,3.30,2.00,37.54,1.27,6.68,3.39,0.83,1.36,125484.55,13.93,5.32,13.20,-161.00,0.00,24.47,59.58,23.38
194,SUNPHARMA,Mar 17,-0.10,-0.10,1.66,3.50,32.03,-0.10,0.90,-0.29,-0.06,-0.10,169644.26,22.08,7.85,21.47,1153.76,0.00,22.68,269.68,8.18
195,SUNPHARMA,Mar 16,-4.50,-4.50,-2.53,1.00,31.64,-4.46,-4.23,-14.09,-3.13,-4.99,202702.44,26.62,9.18,25.90,122.42,-0.01,22.27,-64146.34,-0.04
196,SUNPHARMA,Mar 15,-6.10,-6.10,-3.93,3.00,38.71,-7.12,-5.58,-18.38,-3.93,-6.48,216735.09,27.03,9.31,26.41,148.97,-0.01,21.41,-624.52,-4.32
197,SUNPHARMA,Mar 14,-13.70,-13.70,-13.16,1.50,13.66,-13.66,-27.91,-99.99,-20.44,-38.18,121019.78,42.78,16.03,41.98,110.98,-0.02,20.44,621.16,6.88
198,SUNPHARMA,Mar 13,5.00,5.00,5.82,5.00,23.49,4.99,6.38,21.23,5.58,6.63,84360.34,34.69,10.88,34.85,-0.24,0.01,26.30,112.59,30.80
199,SUNPHARMA,Mar 12,16.40,16.40,17.12,4.25,38.78,16.39,20.92,42.27,18.58,21.54,57690.01,14.37,7.49,14.69,74.07,0.03,43.97,27.45,52.34
200,ONGC,Mar 21,8.94,8.94,21.92,3.60,54.12,8.94,6.12,16.51,3.53,5.49,143227.65,2.10,0.63,1.89,80.42,0.09,21.38,4.27,49.30
201,ONGC,Mar 20,10.69,10.69,25.49,5.00,76.44,10.69,10.96,13.98,4.53,6.91,98904.39,1.03,0.44,0.89,46.19,0.16,32.41,2.12,48.57
202,ONGC,Mar 19,20.86,20.86,33.78,7.00,87.13,21.24,16.61,24.37,8.83,13.16,221808.33,2.02,0.99,1.83,64.08,0.13,36.26,3.81,53.12
203,ONGC,Mar 18,15.54,15.54,26.82,6.60,66.21,15.54,12.56,23.47,6.84,10.31,252754.94,2.97,1.18,2.69,61.07,0.09,29.17,5.63,52.81
204,ONGC,Mar 17,13.95,13.95,23.45,7.55,60.54,13.95,11.59,23.03,7.23,9.64,227968.77,2.93,1.28,3.06,46.82,0.08,31.42,5.90,49.71
205,ONGC,Mar 16,12.58,12.58,31.84,8.50,90.63,18.86,7.91,20.81,7.27,9.73,173773.15,2.24,1.11,2.37,69.52,0.09,34.94,4.43,50.61
206,ONGC,Mar 15,20.73,20.73,46.42,9.50,96.86,20.73,9.38,21.39,8.52,12.26,261116.29,3.15,1.82,3.17,54.16,0.07,39.82,6.80,46.33
207,ONGC,Mar 14,25.83,25.83,47.75,9.50,98.05,25.83,12.26,26.33,11.08,16.16,261865.55,3.12,1.99,3.25,63.21,0.08,42.09,6.11,51.07
208,ONGC,Mar 13,24.46,24.46,45.98,9.50,97.02,24.46,13.02,25.21,11.74,16.81,253328.64,3.05,2.14,3.21,61.15,0.08,46.59,6.50,46.95
209,ONGC,Mar 12,29.36,29.36,49.04,9.75,89.43,29.36,17.20,32.83,14.62,22.24,213064.48,2.78,2.02,2.99,66.79,0.11,44.55,5.19,53.60
210,TITAN,Mar 21,9.88,9.88,13.57,4.00,231.48,9.85,17.89,4.25,5.52,11.61,142190.60,6.90,18.35,6.73,59.52,0.01,129.89,75.55,9.13
211,TITAN,Mar 20,17.09,17.09,20.58,4.00,225.38,17.09,28.37,7.58,11.50,22.23,84653.30,4.23,12.14,4.14,70.75,0.02,151.72,33.01,12.81
212,TITAN,Mar 19,15.48,15.48,17.04,5.00,214.80,15.48,32.40,7.20,11.98,22.23,102273.88,5.36,16.34,5.30,75.77,0.01,166.26,46.90,11.43
213,TITAN,Mar 18,13.10,13.10,14.33,3.75,175.96,13.10,32.27,7.44,12.37,22.38,84551.32,5.41,16.09,5.35,80.15,0.01,166.24,46.46,11.64
214,TITAN,Mar 17,8.58,8.58,9.63,2.60,145.26,8.58,26.39,5.90,9.15,17.66,42048.56,3.26,9.50,3.18,0.00,0.02,155.05,33.37,9.77
215,TITAN,Mar 16,7.95,7.95,9.04,2.20,126.88,7.95,19.49,6.26,11.06,20.08,30080.05,2.67,8.56,2.67,72.32,0.02,176.65,29.79,8.96
216,TITAN,Mar 15,9.27,9.27,10.26,2.30,134.08,9.27,25.88,6.91,14.01,26.61,34691.35,2.91,11.26,2.92,75.19,0.02,202.70,28.34,10.28
217,TITAN,Mar 14,8.35,8.35,9.09,2.10,122.96,8.35,28.55,6.78,12.13,29.36,23217.29,2.13,9.23,2.13,74.84,0.03,178.74,19.87,10.70
218,TITAN,Mar 13,8.17,8.17,8.78,2.10,113.91,8.17,35.76,7.17,12.34,36.90,21635.17,2.14,11.59,2.25,74.29,0.03,172.13,19.47,10.99
219,TITAN,Mar 12,6.76,6.76,7.27,1.75,99.56,6.76,39.36,6.79,12.77,41.39,19340.15,2.19,14.00,2.30,74.11,0.03,188.06,20.86,10.48
220,ULTRACEMCO,Mar 21,185.20,185.13,269.41,37.00,1496.22,185.07,15.32,12.36,6.64,12.32,207510.32,4.80,4.49,4.50,92.98,0.03,53.70,17.66,27.21
221,ULTRACEMCO,Mar 20,189.15,189.10,274.07,13.00,1408.35,189.02,12.03,13.42,7.59,14.24,111717.74,2.75,2.45,2.31,93.02,0.06,56.60,11.91,23.07
222,ULTRACEMCO,Mar 19,84.33,84.31,172.36,11.50,1456.40,87.84,9.60,6.03,3.48,8.64,128798.76,3.22,3.94,2.75,85.59,0.02,57.74,17.00,18.94
223,ULTRACEMCO,Mar 18,81.27,81.25,145.47,10.50,1084.81,81.25,10.88,7.49,4.10,8.60,124778.78,4.19,4.18,3.64,87.69,0.02,54.78,19.26,21.74
224,ULTRACEMCO,Mar 17,95.74,95.70,141.91,10.00,870.33,95.72,13.96,10.99,6.68,10.97,112526.34,4.71,4.57,4.58,90.07,0.02,60.82,19.99,23.56
225,ULTRACEMCO,Mar 16,86.37,86.32,133.63,9.50,863.93,86.37,8.78,9.99,6.18,10.95,91330.00,3.85,4.09,3.74,87.62,0.03,61.91,17.88,21.54
226,ULTRACEMCO,Mar 15,73.44,73.39,114.72,9.00,835.87,73.42,7.62,8.78,5.72,10.68,85187.89,3.71,4.18,3.44,87.73,0.03,65.13,18.65,19.91
227,ULTRACEMCO,Mar 14,78.21,78.18,116.57,9.00,739.49,78.20,8.92,10.57,7.20,12.54,64623.67,3.19,3.51,2.96,88.49,0.04,68.15,15.58,20.44
228,ULTRACEMCO,Mar 13,96.87,96.85,131.33,9.00,736.01,96.85,12.54,13.15,9.68,17.43,55536.84,2.75,3.36,2.54,90.70,0.05,73.62,11.15,24.68
229,ULTRACEMCO,Mar 12,89.26,89.22,122.19,8.00,668.19,89.25,13.31,13.35,10.66,19.02,44920.92,2.45,3.21,2.26,91.03,0.06,79.81,9.94,24.67
230,JSWSTEEL,Mar 21,34.92,34.72,40.31,6.50,234.20,27.79,16.78,11.86,6.29,17.86,170380.70,2.41,3.01,2.00,94.24,0.06,53.08,8.55,28.17
231,JSWSTEEL,Mar 20,22.03,21.89,29.28,2.00,213.50,17.58,11.13,8.23,4.33,13.79,78740.45,1.23,1.15,0.69,77.50,0.12,52.65,5.99,20.45
232,JSWSTEEL,Mar 19,33.77,33.60,38.35,4.10,256.44,26.98,21.75,10.52,7.55,23.27,115371.85,1.49,2.53,1.14,88.81,0.09,71.85,6.10,24.50
233,JSWSTEEL,Mar 18,19.24,19.14,25.43,3.20,215.15,15.31,18.06,7.11,5.40,16.57,118113.10,1.82,3.12,1.34,85.83,0.05,75.94,8.46,21.47
234,JSWSTEEL,Mar 17,14.89,14.80,21.93,2.25,173.72,11.88,16.00,6.84,4.41,14.84,88673.60,1.70,2.34,1.08,93.90,0.06,64.58,7.52,22.56
235,JSWSTEEL,Mar 16,-146.02,-146.02,-22.68,7.50,1219.90,-117.30,7.42,-9.61,-4.80,-17.29,70147.92,1.91,1.89,1.05,109.06,-0.09,49.93,10.49,18.21
236,JSWSTEEL,Mar 15,88.24,88.24,163.53,11.00,1522.29,71.56,12.02,4.70,2.89,8.67,52209.71,1.13,1.10,0.60,87.72,0.08,61.53,5.59,20.26
237,JSWSTEEL,Mar 14,53.86,53.86,134.12,11.00,1496.21,44.08,2.79,2.94,1.95,5.67,56624.98,1.25,1.33,0.69,78.44,0.04,66.19,6.21,20.11
238,JSWSTEEL,Mar 13,79.28,79.28,132.86,10.00,1249.05,63.39,4.61,5.07,3.29,9.16,34478.97,0.97,0.97,0.54,87.61,0.09,64.98,5.25,18.51
239,JSWSTEEL,Mar 12,71.42,71.42,117.33,7.50,1130.48,57.22,4.90,5.06,3.21,8.92,30129.49,0.94,1.13,0.64,89.70,0.08,63.58,5.19,18.08
240,ADANIPORTS,Mar 21,9.49,9.49,12.54,5.00,21.54,9.49,9.79,44.04,3.29,8.91,172000.61,39.30,6.60,32.62,0.00,0.01,0.08,29.37,133.77
241,ADANIPORTS,Mar 20,9.43,9.43,12.24,3.20,22.85,9.52,8.35,41.65,3.73,9.81,73453.58,15.82,2.59,11.00,64.24,0.04,8.96,16.94,93.40
242,ADANIPORTS,Mar 19,12.74,12.74,15.03,0.20,25.77,12.74,13.25,49.42,5.56,12.97,98703.37,18.50,3.85,14.67,84.29,0.03,11.25,17.37,106.46
243,ADANIPORTS,Mar 18,11.63,11.63,13.90,2.00,31.55,11.63,14.70,36.85,5.89,13.29,91728.08,14.04,4.05,11.24,88.82,0.03,16.00,15.15,92.65
244,ADANIPORTS,Mar 17,14.97,14.97,17.58,1.30,23.56,14.97,13.29,63.55,7.90,18.56,88176.81,18.07,4.21,14.42,0.00,0.04,12.43,17.52,103.13
245,ADANIPORTS,Mar 16,14.31,14.31,16.82,1.10,22.30,14.31,12.03,64.17,9.52,21.85,63740.67,13.80,3.78,11.11,84.63,0.06,14.83,14.01,98.51
246,ADANIPORTS,Mar 15,10.55,10.55,12.91,1.10,18.89,10.55,10.17,55.84,8.45,19.49,73078.86,18.69,5.69,16.31,89.56,0.03,15.14,21.84,85.57
247,ADANIPORTS,Mar 14,9.80,9.80,11.94,1.00,20.99,9.74,10.59,46.39,9.64,21.60,46683.19,10.74,4.16,8.93,89.40,0.05,20.78,13.65,78.69
248,ADANIPORTS,Mar 13,8.76,8.76,10.47,1.00,16.78,8.76,11.48,52.19,9.60,26.17,35005.71,10.42,4.15,8.27,88.57,0.06,18.41,13.09,79.54
249,ADANIPORTS,Mar 12,5.88,5.88,7.24,1.00,12.39,5.88,11.33,47.43,8.93,22.55,30458.40,12.27,4.95,10.42,82.98,0.05,18.83,17.39,70.58
250,NESTLEIND,Dec 21,222.46,222.46,262.92,200.00,1525.56,222.45,59.24,14.58,26.12,102.89,189328.49,12.87,91.16,12.92,10.09,0.01,1.83,51.01,25.23
251,NESTLEIND,Dec 20,215.98,215.98,254.39,200.00,1384.57,215.97,55.05,15.59,26.36,103.12,175604.01,13.15,87.82,13.28,9.25,0.01,1.77,52.46,25.07
252,NESTLEIND,Dec 19,204.28,204.28,242.54,342.00,1282.81,204.15,56.25,15.91,27.44,102.58,141349.79,11.43,74.32,11.53,-49.88,0.01,172.43,44.55,25.65
253,NESTLEIND,Dec 18,166.67,166.67,201.47,115.00,1171.15,166.66,40.76,14.23,19.86,43.74,105521.18,9.34,29.15,9.48,32.19,0.02,139.61,36.68,25.47
254,NESTLEIND,Dec 17,127.07,127.07,162.56,86.00,1038.12,127.07,32.90,12.24,16.64,35.81,74219.21,7.41,22.11,7.56,32.32,0.02,135.95,32.65,22.71
255,NESTLEIND,Dec 16,96.10,96.10,132.77,63.00,956.63,96.09,29.13,10.04,13.61,30.74,57292.48,6.21,19.29,6.30,34.44,0.02,135.52,30.79,20.17
256,NESTLEIND,Dec 15,58.42,58.42,94.43,48.50,847.89,58.42,28.61,6.88,9.26,19.98,55674.15,6.81,19.93,6.87,16.98,0.01,134.45,33.44,20.36
257,NESTLEIND,Dec 14,122.87,122.87,157.87,63.00,1022.07,122.87,39.90,12.02,20.35,41.75,61087.78,6.20,21.68,6.24,48.72,0.02,169.34,28.83,21.50
258,NESTLEIND,Dec 13,115.87,115.87,150.08,48.50,943.90,115.86,34.23,12.27,17.69,47.16,51516.21,5.66,21.56,5.61,58.14,0.02,144.13,25.37,22.31
259,NESTLEIND,Dec 12,110.76,110.76,139.50,48.50,864.40,110.76,39.23,12.81,20.68,59.38,48930.67,5.87,26.76,5.77,56.21,0.02,161.39,26.36,22.27
260,TATASTEEL,Mar 21,117.04,117.03,146.77,25.00,541.13,113.50,13.56,20.97,8.24,15.03,122977.03,1.90,1.08,1.50,91.57,0.14,39.30,5.49,34.53
261,TATASTEEL,Mar 20,57.11,57.11,93.04,10.00,527.30,58.84,9.49,11.15,4.48,9.04,68929.22,1.14,0.41,0.51,77.91,0.22,40.18,4.52,25.25
262,TATASTEEL,Mar 19,90.41,90.40,125.08,13.00,616.08,91.90,17.12,14.91,7.66,14.95,85636.83,1.21,0.85,0.85,89.12,0.18,51.35,3.73,32.52
263,TATASTEEL,Mar 18,38.57,38.56,68.90,10.00,520.16,36.38,12.87,6.99,3.33,6.77,85974.08,1.44,1.06,1.10,70.32,0.06,47.64,5.20,27.74
264,TATASTEEL,Mar 17,31.74,31.74,71.92,10.00,494.06,35.46,9.89,7.17,3.09,6.93,73848.83,1.54,0.94,0.98,69.71,0.07,43.05,6.01,25.60
265,TATASTEEL,Mar 16,48.67,48.67,70.35,8.00,393.35,50.45,8.97,12.82,3.97,6.95,58740.67,1.54,0.44,0.81,84.14,0.16,31.01,5.29,29.05
266,TATASTEEL,Mar 15,64.49,64.49,86.85,8.00,430.15,66.29,6.50,15.41,5.56,9.65,54235.79,1.30,0.46,0.74,87.93,0.21,36.12,5.12,25.34
267,TATASTEEL,Mar 14,64.21,64.21,85.86,10.00,429.39,66.01,6.95,15.37,5.77,10.48,61149.60,1.47,0.63,0.92,84.85,0.17,37.56,4.49,32.61
268,TATASTEEL,Mar 13,50.28,50.28,69.01,8.00,393.24,52.12,5.92,13.25,4.96,9.17,51755.53,1.35,0.55,0.79,84.65,0.17,37.49,4.30,31.48
269,TATASTEEL,Mar 12,67.84,66.62,80.79,12.00,349.32,68.94,8.44,19.73,6.96,12.72,63166.96,1.86,0.87,1.35,82.59,0.15,35.27,5.08,36.61
270,POWERGRID,Mar 21,22.81,22.81,45.20,12.00,72.00,22.81,11.25,31.68,4.69,17.15,238425.77,6.33,1.62,3.00,42.84,0.11,14.80,6.64,95.35
271,POWERGRID,Mar 20,20.67,20.67,41.83,10.00,69.17,20.67,10.42,29.87,4.23,16.77,216208.89,5.98,1.29,2.30,71.15,0.13,14.15,6.45,92.67
272,POWERGRID,Mar 19,19.00,19.00,38.50,8.33,65.22,19.00,10.04,29.12,4.03,16.84,234645.27,6.88,1.76,3.04,54.57,0.10,13.84,7.62,90.21
273,POWERGRID,Mar 18,15.75,15.75,33.13,5.25,56.87,15.75,9.86,27.69,3.86,15.14,222664.26,7.48,1.86,3.41,84.44,0.08,13.97,8.26,90.58
274,POWERGRID,Mar 17,14.37,14.37,29.02,4.35,49.14,14.37,9.57,29.24,3.86,15.09,212289.53,8.26,2.07,4.01,93.04,0.07,13.20,9.05,91.27
275,POWERGRID,Mar 16,11.52,11.52,23.34,2.31,39.76,11.52,3.93,28.97,3.37,14.10,172557.45,8.30,1.70,3.50,79.94,0.08,11.65,9.20,90.18
276,POWERGRID,Mar 15,9.52,9.52,19.24,2.00,32.83,9.52,3.64,28.98,3.14,13.04,164475.55,9.58,1.99,4.42,78.98,0.07,10.85,10.68,89.66
277,POWERGRID,Mar 14,9.36,9.36,16.23,2.58,29.11,8.60,3.74,29.52,3.22,13.05,130030.55,8.54,1.59,3.61,69.98,0.08,10.91,9.67,88.29
278,POWERGRID,Mar 13,9.15,9.15,16.39,2.75,27.56,9.15,4.39,33.19,3.81,16.13,112466.29,8.82,1.87,3.84,69.93,0.09,11.47,9.77,90.19
279,POWERGRID,Mar 12,7.03,7.03,12.59,2.11,21.95,7.03,8.32,32.02,3.60,13.85,98387.10,9.68,2.13,4.91,69.98,0.07,11.26,10.77,89.84
280,TATAMOTORS,Mar 21,-6.59,-6.59,3.36,0.00,122.83,-6.26,-3.46,-5.09,-3.68,-12.57,130130.20,2.77,6.07,2.46,0.00,-0.02,72.28,55.72,4.96
281,TATAMOTORS,Mar 20,-21.06,-21.06,-10.88,0.00,122.10,-20.26,-7.18,-16.59,-11.64,-39.64,42927.34,0.98,1.39,0.58,0.00,-0.29,70.18,58.65,1.66
282,TATAMOTORS,Mar 19,5.94,5.94,15.07,0.00,203.77,5.95,11.57,2.91,3.31,9.11,75419.87,1.09,2.67,0.86,0.00,0.03,113.61,10.06,10.82
283,TATAMOTORS,Mar 18,-3.05,-3.05,6.09,0.00,173.23,-3.05,5.04,-1.75,-1.74,-5.13,126665.65,2.15,5.51,1.89,0.00,-0.01,99.35,26.03,8.27
284,TATAMOTORS,Mar 17,-7.15,-7.15,1.79,0.00,130.49,-7.15,-1.19,-5.48,-4.12,-11.48,176759.28,3.99,7.48,3.57,0.00,-0.02,75.26,68.21,5.84
285,TATAMOTORS,Mar 16,-0.18,-0.18,6.68,0.20,126.17,-0.18,5.31,-0.14,-0.10,-0.26,144649.88,3.38,5.64,3.06,0.00,0.00,75.59,33.26,10.15
286,TATAMOTORS,Mar 15,-14.72,-14.72,-6.63,0.00,112.76,-14.72,-16.02,-13.05,-9.48,-31.93,196159.63,5.40,11.93,4.88,0.00,-0.03,72.67,304.63,1.77
287,TATAMOTORS,Mar 14,1.03,1.03,7.47,2.00,106.52,1.04,2.75,0.97,0.67,1.74,142514.26,4.16,6.69,3.74,-93.87,0.00,68.94,48.77,8.52
288,TATAMOTORS,Mar 13,0.93,0.93,6.64,2.00,140.32,0.95,0.97,0.67,0.57,1.57,99721.96,2.23,4.50,1.92,-113.77,0.00,85.78,26.27,8.48
289,TATAMOTORS,Mar 12,3.90,3.77,8.98,4.00,171.11,3.91,3.84,2.28,2.27,6.33,96670.96,1.78,4.46,1.61,-3.09,0.01,99.60,20.34,8.74
290,NTPC,Mar 21,13.99,12.18,24.94,6.15,102.31,14.20,8.04,13.87,4.01,11.57,264971.95,2.67,0.87,1.04,0.00,0.13,28.90,7.99,33.41
291,NTPC,Mar 20,10.22,10.22,18.94,3.15,98.74,10.22,7.86,10.35,3.08,8.90,241691.15,2.47,0.73,0.85,95.10,0.12,29.81,8.09,30.57
292,NTPC,Mar 19,11.88,11.88,19.21,6.08,91.27,11.88,7.45,13.01,4.03,10.93,266979.51,2.96,1.25,1.48,58.10,0.09,31.04,10.83,27.28
293,NTPC,Mar 18,12.54,12.54,21.15,5.12,101.21,12.54,7.57,12.39,3.97,10.16,251145.00,3.01,1.37,1.68,60.93,0.07,32.07,10.72,28.06
294,NTPC,Mar 17,11.38,11.38,18.56,4.78,94.93,11.38,8.30,11.99,3.96,9.75,234242.76,2.99,1.42,1.75,61.69,0.07,33.08,10.48,28.55
295,NTPC,Mar 16,13.06,13.05,19.33,3.35,85.92,13.06,5.94,15.20,5.00,11.79,188137.19,2.66,1.16,1.50,74.35,0.10,32.92,9.87,26.89
296,NTPC,Mar 15,12.48,12.48,18.44,2.50,88.83,12.48,6.17,14.04,5.22,12.60,187150.37,2.56,1.49,1.66,79.96,0.08,37.16,10.47,24.39
297,NTPC,Mar 14,13.31,13.31,18.33,5.75,87.34,13.31,7.11,15.23,6.11,12.78,145998.67,2.03,1.15,1.37,56.79,0.11,40.10,7.13,28.41
298,NTPC,Mar 13,15.30,15.30,19.42,5.75,79.65,15.30,9.11,19.21,7.83,15.69,153471.49,2.34,1.46,1.78,62.42,0.11,40.76,7.60,30.73
299,NTPC,Mar 12,11.19,11.19,14.57,4.00,75.26,11.19,7.46,14.86,6.54,12.58,163920.07,2.64,1.83,2.16,64.24,0.07,44.06,9.92,26.61
300,TECHM,Mar 21,43.76,43.41,50.62,45.00,306.14,43.78,20.39,14.30,12.70,16.94,94922.73,3.20,3.84,3.24,54.38,0.04,88.81,15.18,21.09
